#c_date	cloud
161323641	0
161329609	0
161335576	0
161404017	0
161410022	0
161416027	0
161422032	0
161490358	0
161496401	0
161502445	0
161508488	0
161576698	0
161582780	0
161588861	0
161594943	0
161663037	0.375
161669157	0.25
161675278	0
161681398	0
161749375	0.125
161755534	0
161761693	0
161767852	0
161835713	0.125
161841911	0
161848108	0
161854306	0
161922050	0.125
161928286	0
161934523	0
161940759	0
162008385	0.125
162014661	0
162020936	0
162027212	0
162094720	0
162101035	0
162107349	0
162113664	0
162181055	0
162187408	0
162193762	0
162200115	0
162267388	0
162273781	0
162280173	0
162286566	0
162353721	0
162360153	0
162366584	0
162373016	0
162440054	0
162446525	0
162452995	0
162459466	0
162526385	0
162532895	0
162539405	0
162545915	0
162612717	0
162619266	0
162625814	0
162632363	0
162699047	0
162705635	0
162712223	0
162718811	0
162785377	0.125
162792004	0.125
162798632	0
162805259	0.25
162871707	0.5
162878373	0.375
162885039	0.25
162891705	0.375
162958036	0.375
162964741	0.625
162971447	0.375
162978152	0.5
163044365	0.5
163051109	0.375
163057853	0.25
163064597	0.5
163130693	0.125
163137476	0
163144259	0
163151042	0.125
163217022	0
163223844	0
163230665	0
163237487	0
163303349	0
163310210	0
163317070	0
163323931	0
163389677	0
163396576	0
163403475	0
163410374	0
163476004	0
163482942	0
163489879	0
163496817	0
163562331	0
163569307	0
163576284	0
163583260	0
163648658	0
163655673	0
163662687	0
163669702	0
163734985	0
163742038	0
163749091	0
163756144	0
163821311	0
163828402	0
163835494	0
163842585	0
163907637	0
163914766	0
163921896	0
163929025	0
163993964	0
164001131	0
164008298	0
164015465	0
164080290	0
164087495	0
164094700	0
164101905	0
164166616	0.25
164173859	0.125
164181101	0
164188344	0
164252943	0.25
164260223	0.125
164267503	0.125
164274783	0.125
164339269	0.25
164346587	0.25
164353904	0.375
164361222	0.625
164425595	1
164432950	1
164440305	1
164447660	1
164511922	1
164519314	1
164526705	1
164534097	1
164598248	0.75
164605677	0
164613106	0
164620535	0
164684575	0
164692041	0
164699506	0
164706972	0
164770902	0
164778404	0
164785906	0
164793408	0
164857229	0.125
164864768	0
164872306	0.125
164879845	0
164943557	0.375
164951132	0.125
164958706	0
164966281	0
165029884	0
165037495	0
165045105	0
165052716	0
165116212	0
165123859	0
165131505	0
165139152	0
165202540	0.125
165210222	0
165217905	0
165225587	0
165288869	0.625
165296587	0.75
165304304	0.5
165312022	0.5
165375198	0
165382951	0
165390704	0
165398457	0
165461527	0.375
165469315	0.5
165477103	0.5
165484891	0.75
165547857	0.75
165555680	0.875
165563503	1
165571326	0.75
165634187	0
165642045	0
165649902	0
165657760	0.375
165720517	0
165728409	0
165736302	0
165744194	0
165806848	0.125
165814774	0
165822701	0
165830627	0
165893180	0
165901140	0
165909101	0
165917061	0
165979512	0
165987506	0
165995500	0
166003494	0
166065845	0
166073873	0
166081900	0
166089928	0
166152178	0.5
166160239	0
166168300	0
166176361	0
166238512	0.625
166246606	0.375
166254700	0
166262794	0
166324846	0.375
166332973	0.5
166341100	0.5
166349227	0.625
166411181	0.625
166419341	0.75
166427500	1
166435660	1
166497517	0.625
166505709	0.25
166513900	0.125
166522092	0
166583854	0.25
166592078	0
166600301	0
166608525	0
166670191	0.125
166678447	0
166686702	0
166694958	0
166756529	0
166764816	0
166773103	0
166781390	0
166842868	0
166851186	0
166859505	0
166867823	0
166929207	0
166937556	0
166945906	0
166954255	0
167015548	0.25
167023928	0.125
167032308	0.375
167040688	0.25
167101889	0.125
167110299	0
167118710	0
167127120	0.125
167188231	0
167196672	0.125
167205112	0.375
167213553	0.125
167274574	1
167283044	1
167291515	1
167299985	1
167360918	0
167369418	0
167377917	0
167386417	0
167447262	0
167455791	0
167464321	0
167472850	0
167533608	0
167542166	0
167550724	0
167559282	0
167619955	0
167628542	0
167637128	0
167645715	0
167706302	0
167714917	0
167723532	0
167732147	0
167792651	0
167801294	0
167809936	0
167818579	0
167879000	0
167887671	0
167896341	0
167905012	0
167965351	0
167974049	0
167982746	0
167991444	0
168051703	0.25
168060427	0.125
168069152	0.125
168077876	0
168138055	0.125
168146806	0.125
168155558	0.25
168164309	0.125
168224409	0.625
168233186	0.25
168241964	0.25
168250741	0.5
168310764	0
168319567	0
168328371	0
168337174	0
168397120	0
168405949	0
168414777	0
168423606	0
168483477	0
168492331	0
168501184	0
168510038	0
168569836	0
168578714	0
168587593	0
168596471	0
168656195	0
168665098	0.5
168674000	0.875
168682903	0.75
168742556	0
168751482	0.125
168760409	0.375
168769335	0.625
168828917	0
168837867	0
168846817	0
168855767	0
168915280	0
168924253	0.125
168933226	0.25
168942199	0.375
169001644	0.5
169010640	0.25
169019635	0.125
169028631	0.375
169088010	0.625
169097028	1
169106045	1
169115063	1
169174376	1
169183416	1
169192455	1
169201495	1
169260744	0.125
169269805	0
169278866	0
169287927	0
169347113	0
169356195	0
169365277	0
169374359	0
169433484	0
169442586	0
169451688	0
169460790	0
169519855	0
169528977	0
169538100	0
169547222	0.375
169606228	0
169615370	0
169624511	0.25
169633653	0.25
169692602	0.875
169701763	0.875
169710923	0.5
169720084	0.5
169778977	0.625
169788156	0.75
169797336	0.75
169806515	0.75
169865354	0.125
169874551	0
169883749	0
169892946	0
169951732	0
169960947	0
169970161	0
169979376	0
170038111	0.625
170047343	1
170056574	0.875
170065806	0.75
170124492	1
170133740	0.875
170142988	1
170152236	0.875
170210873	0.375
170220137	0.5
170229402	0.625
170238666	0.5
170297256	0.125
170306536	0
170315815	0.125
170325095	0.25
170383641	0
170392935	0
170402230	0
170411524	0
170470026	0.125
170479335	0
170488644	0.125
170497953	0
170556413	0.375
170565736	0.75
170575058	0.75
170584381	0.5
170642801	0.125
170652137	0.75
170661473	1
170670809	1
170729190	1
170738539	0.875
170747887	1
170757236	0.875
170815581	0.375
170824942	0.375
170834302	0.25
170843663	0.125
170901973	0.25
170911345	0.375
170920718	0.625
170930090	0.625
170988366	1
170997749	1
171007133	0.375
171016516	0.25
171074760	0
171084154	0
171093547	0
171102941	0
171161156	0
171170559	0
171179963	0
171189366	0
171247552	0
171256965	0
171266378	0.375
171275791	0.875
171333950	0
171343371	0
171352793	0
171362214	0.125
171420349	0.125
171429778	0.375
171439208	0.5
171448637	0.875
171506749	0.625
171516186	0.875
171525623	1
171535060	1
171593151	0.25
171602595	0.5
171612038	0.75
171621482	0.875
171679553	0.75
171689003	0.75
171698453	0.5
171707903	0.625
171765957	0
171775412	0
171784868	0.25
171794323	0.25
171852362	0
171861822	0
171871282	0
171880742	0
171938767	0
171948232	0
171957696	0
171967161	0
172025174	0
172034642	0
172044111	0
172053579	0
172111582	0
172121053	0
172130525	0
172139996	0
172197991	0
172207465	0
172216938	0
172226412	0
172284401	0
172293877	0
172303352	0
172312828	0
172370811	0
172380288	0
172389765	0
172399242	0
172457223	0
172466700	0
172476178	0.125
172485655	0.5
172543636	0.375
172553113	0.5
172562591	0.75
172572068	1
172630049	0.25
172639526	0.125
172649002	0
172658479	0
172716464	0
172725939	0
172735415	0
172744890	0
172802879	0
172812352	0
172821826	0
172831299	0
172889295	0.25
172898766	0.375
172908237	0.5
172917708	0.125
172975712	0.125
172985180	0.125
172994647	0.125
173004115	0.125
173062130	0.625
173071594	0.875
173081057	0.875
173090521	1
173148548	0
173158007	0.25
173167467	0.25
173176926	0.375
173234967	0.25
173244421	0.25
173253876	0.125
173263330	1
173321387	1
173330836	0.25
173340284	0
173349733	0.125
173407808	0.375
173417250	0
173426693	0
173436135	0.25
173494229	0.25
173503664	0.5
173513100	0.125
173522535	0
173580651	0.375
173590079	0.25
173599507	0.25
173608935	0.375
173667073	0.5
173676493	0.5
173685913	0.5
173695333	0.375
173753496	0.25
173762907	0.625
173772319	0.375
173781730	0.125
173839919	0.75
173849321	0.875
173858723	1
173868125	1
173926343	1
173935735	0.375
173945128	0.25
173954520	0.375
174012768	1
174022150	1
174031531	1
174040913	1
174099193	0
174108564	0.125
174117934	0.5
174127305	1
174185618	0.125
174194977	0.25
174204336	1
174213695	1
174272044	0.5
174281391	0.375
174290737	0.25
174300084	0.5
174358470	0
174367804	0
174377138	0
174386472	0
174444897	0
174454218	0
174463538	0
174472859	0
174531323	0
174540630	0.125
174549938	0.25
174559245	0
174617751	1
174627044	1
174636336	1
174645629	1
174704178	1
174713456	1
174722733	1
174732011	1
174790606	1
174799868	1
174809131	1
174818393	1
174877034	1
174886280	1
174895527	1
174904773	1
174963462	1
174972692	0.25
174981922	0.75
174991152	0.375
175049890	0
175059103	0
175068317	0
175077530	0
175136319	0.125
175145515	0.25
175154710	0.375
175163906	0.125
175222748	0.375
175231926	0.25
175241103	0.125
175250281	0.125
175309176	0.875
175318335	0.125
175327495	0
175336654	0
175395605	0
175404746	0
175413886	0
175423027	0.5
175482035	0
175491156	0
175500277	0
175509398	0
175568464	0.25
175577565	0.125
175586667	0.25
175595768	0.375
175654893	1
175663974	1
175673055	1
175682136	1
175741323	1
175750383	1
175759444	1
175768504	1
175827752	1
175836791	1
175845831	1
175854870	1
175914181	0.5
175923199	0.375
175932216	0.5
175941234	0.375
176000611	0
176009607	0
176018602	0
176027598	0
176087041	0.125
176096014	0.375
176104987	0.625
176113960	0.625
176173470	0
176182420	0.25
176191371	0.5
176200321	0.25
176259900	1
176268827	1
176277754	1
176286681	1
176346329	0
176355233	0
176364136	0
176373040	0
176432759	0
176441638	0
176450518	0
176459397	0.125
176519188	0
176528043	0
176536899	0
176545754	0
176605618	0
176614448	0
176623279	0
176632109	0
176692047	0
176700852	0
176709658	0
176718463	0
176778477	0.125
176787257	0.125
176796036	0.25
176804816	0.125
176864906	0
176873660	0
176882414	0
176891168	0.5
176951336	0
176960063	0
176968791	0
176977518	0
177037765	0.125
177046466	0.25
177055167	0.5
177063868	0.125
177124194	0.625
177132868	0.75
177141543	0.25
177150217	0.125
177210623	0.625
177219270	0.625
177227917	0.125
177236564	0
177297053	1
177305672	1
177314292	1
177322911	1
177383482	1
177392073	1
177400665	1
177409256	1
177469911	0.125
177478474	0
177487038	0
177495601	0.125
177556340	0
177564875	0
177573410	0
177581945	0
177642769	0
177651275	0
177659781	0
177668287	0
177729198	0
177737675	0
177746152	0
177754629	0
177815627	0
177824075	0
177832522	0
177840970	0
177902056	0
177910474	0
177918892	0.25
177927310	0.125
177988485	1
177996873	1
178005261	1
178013649	1
178074914	1
178083272	1
178091629	1
178099987	1
178161343	1
178169670	1
178177998	1
178186325	1
178247772	1
178256068	0.625
178264365	0.625
178272661	0.875
178334201	0.875
178342466	0.25
178350732	0.625
178358997	1
178420630	0.5
178428864	0.5
178437099	0.25
178445333	0.125
178507059	1
178515262	1
178523464	1
178531667	1
178593488	1
178601659	1
178609830	1
178618001	1
178679917	0.75
178688056	0.5
178696195	0.25
178704334	0.375
178766346	0.125
178774453	0.375
178782559	0.25
178790666	0.125
178852776	0
178860850	0
178868924	0.125
178876998	0.125
178939205	0
178947246	0
178955288	0
178963329	0.125
179025634	0.25
179033642	0.5
179041651	0.5
179049659	0.625
179112064	0.5
179120039	0.375
179128014	0.375
179135989	0.5
179198494	0
179206436	0
179214377	0
179222319	0
179284923	0.125
179292831	0.125
179300740	0.125
179308648	0.125
179371353	0
179379227	0
179387102	0
179394976	0
179457783	0.125
179465623	1
179473464	1
179481304	1
179544214	0.375
179552020	0.25
179559826	0
179567632	0.125
179630644	0.375
179638416	0
179646187	0
179653959	0
179717075	0
179724812	0
179732548	0
179740285	0
179803506	0
179811208	0
179818910	0
179826612	0
179889937	0
179897604	0
179905271	0
179912938	0
179976368	0
179984000	0
179991631	0
179999263	0
180062800	0.125
180070396	0.375
180077993	0.75
180085589	0.75
180149232	0.375
180156793	0.25
180164353	0.125
180171914	0.125
180235664	0.25
180243189	0.125
180250714	0
180258239	0
180322096	0.375
180329585	0.125
180337074	0.125
180344563	0.25
180408529	0.25
180415982	0.125
180423435	0.375
180430888	0.5
180494962	0.75
180502379	1
180509795	1
180517212	0.5
180581395	1
180588775	1
180596156	1
180603536	1
180667829	0.625
180675173	0.75
180682516	0.75
180689860	0.625
180754263	0
180761570	0
180768877	0
180776184	0
180840698	0.5
180847968	0.625
180855238	0.5
180862508	0.25
180927133	0.25
180934366	0.625
180941599	0.875
180948832	1
181013568	1
181020764	1
181027960	1
181035156	1
181100004	1
181107163	1
181114321	1
181121480	1
181186440	0
181193561	0
181200683	0
181207804	0
181272876	0
181279960	0
181287044	0
181294128	0
181359313	0
181366359	0
181373406	0
181380452	0
181445751	0
181452759	0
181459768	0
181466776	0.125
181532189	0
181539160	0
181546130	0
181553101	0
181618628	0
181625560	0.125
181632493	0
181639425	0
181705067	0
181711961	0.125
181718856	0
181725750	0
181791506	0
181798362	0
181805219	0
181812075	0
181877946	0
181884764	0
181891583	0
181898401	0
181964387	0
181971167	0
181977947	0.125
181984727	0.25
182050828	0
182057570	0
182064311	0
182071053	0
182137270	0.125
182143973	0.25
182150676	0.125
182157379	0
182223712	0.375
182230377	0.375
182237041	0.375
182243706	0.375
182310155	0.375
182316781	0.625
182323407	0.625
182330033	0.75
182396598	0
182403186	0
182409773	0
182416361	0.125
182483042	0
182489591	0
182496141	0
182502690	0
182569487	0
182575998	0
182582508	0.125
182589019	0.625
182655932	0
182662404	0
182668876	0
182675348	0
182742378	0
182748811	0
182755245	0
182761678	0
182828824	0.625
182835219	0.125
182841614	0
182848009	0
182915271	0.5
182921627	0.375
182927984	0.125
182934340	0.125
183001719	0.25
183008037	0.375
183014354	0.375
183020672	0.375
183088167	0.75
183094446	0.875
183100726	0.875
183107005	1
183174616	0
183180857	0
183187097	0
183193338	0
183261065	0.25
183267268	0.125
183273470	0.25
183279673	0.125
183347515	0.375
183353679	0.375
183359844	0.625
183366008	0.75
183433965	0.875
183440091	1
183446218	1
183452344	1
183520417	0.625
183526505	0.375
183532593	0.125
183538681	0
183606868	0
183612918	0
183618969	0
183625019	0
183693320	0
183699332	0
183705345	0
183711357	0
183779773	0
183785748	0
183791722	0.125
183797697	0.375
183866226	0.125
183872163	0.5
183878101	0.75
183884038	0.375
183952680	0
183958580	0
183964480	0
183970380	0
184039135	0
184044998	0
184050860	0
184056723	0.125
184125589	0.25
184131415	0.375
184137241	0.25
184143067	0.125
184212045	0.5
184217834	0.625
184223624	0.75
184229413	0.5
184298500	0.25
184304253	0.25
184310006	0.75
184315759	0.25
184384957	1
184390674	1
184396390	1
184402107	1
184471413	0.25
184477094	1
184482775	1
184488456	1
184557870	0.875
184563516	0.75
184569161	0.25
184574807	0.5
184644328	0.25
184649938	0
184655549	0
184661159	0
184730785	0
184736361	0.125
184741936	0.125
184747512	0.75
184817243	0.375
184822784	0.375
184828325	0.25
184833866	0.125
184903701	0
184909208	0
184914716	0.375
184920223	0.875
184990160	0
184995633	0
185001107	0
185006580	0
185076619	0
185082059	0
185087499	0
185092939	0
185163078	0
185168485	0
185173893	0
185179300	0
185249537	0
185254912	0
185260287	0
185265662	0
185335996	0
185341339	0
185346683	0
185352026	0
185422455	0
185427767	0
185433079	0
185438391	0
185508914	0
185514196	0
185519477	0
185524759	0
185595373	0
185600624	0
185605876	0
185611127	0
185681832	0
185687054	0
185692276	0
185697498	0
185768291	0
185773484	0
185778677	0
185783870	0
185854750	0
185859915	0
185865079	0
185870244	0
185941209	0
185946346	0
185951483	0
185956620	0
186027667	0
186032777	0
186037888	0
186042998	0
186114125	0
186119209	0
186124294	0
186129378	0
186200583	0
186205642	0
186210700	0
186215759	0
186287040	0
186292074	0
186297109	0
186302143	0
186373497	0
186378507	0
186383518	0
186388528	0
186459954	0
186464941	0
186469929	0
186474916	0
186546409	0
186551374	0
186556340	0
186561305	0.375
186632864	0.5
186637808	0.5
186642752	0.25
186647696	0
186719319	0.25
186724242	0
186729166	0
186734089	0
186805773	0
186810677	0
186815580	0
186820484	0
186892226	0
186897111	0
186901996	0
186906881	0
186978678	0
186983546	0
186988413	0
186993281	0
187065129	0
187069980	0
187074831	0
187079682	0
187151579	0
187156414	0
187161250	0
187166085	0
187238028	0
187242849	0
187247669	0
187252490	0
187324476	0
187329283	0
187334090	0
187338897	0
187410923	0
187415717	0
187420512	0
187425306	0
187497369	0
187502152	0
187506935	0
187511718	0
187583814	0
187588586	0
187593359	0
187598131	0
187670257	0.25
187675020	0.125
187679783	0.125
187684546	0
187756699	0
187761454	0
187766208	0.125
187770963	0.25
187843140	0
187847887	0
187852635	0
187857382	0
187929579	0
187934320	0.125
187939062	0.375
187943803	0
188016016	0
188020752	0
188025489	0
188030225	0
188102453	0
188107185	0
188111918	0
188116650	0
188188887	0
188193617	0
188198346	0
188203076	0
188275320	0.25
188280048	0.125
188284777	0
188289505	0
188361752	0
188366480	0
188371207	0
188375935	0
188448181	1
188452909	0.875
188457638	0.75
188462366	1
188534609	0.875
188539339	1
188544070	0.5
188548800	0.375
188621036	0.875
188625769	0.625
188630502	0.375
188635235	0.25
188707460	0
188712197	0
188716935	0
188721672	0
188793883	0
188798625	0
188803368	0
188808110	0
188880303	0
188885052	0
188889801	0
188894550	0
188966722	0
188971478	0
188976235	0
188980991	0
189053139	0
189057904	0
189062669	0
189067434	0
189139555	0
189144330	0
189149104	0
189153879	0
189225971	0
189230759	0
189235547	0
189240335	0
189312382	0
189317182	0
189321983	0
189326783	0
189398791	0
189403604	0
189408418	0
189413231	0
189485198	0
189490026	0
189494853	0
189499681	0
189571603	0
189576446	0
189581288	0
189586131	0
189658006	0
189662865	0
189667724	0
189672583	0
189744407	0
189749283	0
189754160	0
189759036	0
189830806	0
189835701	0
189840595	0
189845490	0
189917204	0
189922117	0
189927031	0
189931944	0
190003599	0
190008533	0
190013466	0
190018400	0
190089992	0
190094947	0
190099901	0
190104856	0
190176384	0
190181360	0
190186337	0
190191313	0.25
190262773	0
190267772	0
190272772	0
190277771	0
190349161	0
190354184	0
190359206	0
190364229	0
190435547	0
190440594	0
190445641	0
190450688	0
190521930	0
190527003	0
190532075	0
190537148	0
190608312	0
190613411	0
190618509	0
190623608	0
190694692	0
190699817	0
190704943	0
190710068	0
190781071	0
190786223	0
190791376	0
190796528	0
190867447	0
190872628	0
190877808	0
190882989	0
190953822	0
190959032	0
190964241	0
190969451	0
191040195	0
191045434	0
191050673	0
191055912	0
191126566	0
191131835	0
191137105	0
191142374	0
191212935	0
191218235	0
191223535	0
191228835	0
191299303	0
191304634	0
191309966	0
191315297	0
191385670	0
191391033	0
191396396	0
191401759	0
191472034	0
191477429	0
191482825	0
191488220	0
191558397	0
191563825	0
191569254	0
191574682	0
191644759	0
191650220	0.125
191655682	0.25
191661143	0.375
191731119	0.125
191736614	0.125
191742110	0
191747605	0
191817477	0.125
191823007	0.125
191828536	0
191834066	0
191903834	0
191909398	0
191914963	0
191920527	0
191990190	0
191995789	0
192001389	0
192006988	0
192076544	0
192082179	0
192087813	0
192093448	0
192162897	0
192168567	0
192174238	0
192179908	0
192249248	0
192254955	0
192260661	0
192266368	0
192335598	0
192341341	0
192347085	0
192352828	0
192421947	0
192427727	0
192433507	0.125
192439287	0.125
192508295	0
192514112	0
192519928	0.125
192525745	0.125
192594641	0
192600495	0.125
192606350	0
192612204	0.125
192680987	0
192686879	0.125
192692770	0
192698662	0.125
192767331	0
192773260	0.125
192779190	0
192785119	0.125
192853674	0
192859641	0
192865609	0
192871576	0
192940017	0
192946022	0
192952027	0
192958032	0
193026358	0
193032401	0
193038445	0
193044488	0
193112698	0
193118780	0
193124861	0
193130943	0
193199037	0
193205157	0
193211278	0
193217398	0
193285375	0
193291534	0
193297693	0
193303852	0
193371713	0.125
193377911	0
193384108	0
193390306	0
193458050	0
193464286	0
193470523	0
193476759	0
193544385	0
193550661	0
193556936	0
193563212	0
193630720	0
193637035	0
193643349	0
193649664	0
193717055	0
193723408	0.125
193729762	0.125
193736115	0.125
193803388	0
193809781	0
193816173	0
193822566	0
193889721	0
193896153	0
193902584	0
193909016	0
193976054	0
193982525	0
193988995	0
193995466	0
194062385	0.25
194068895	0.125
194075405	0.125
194081915	0
194148717	0.125
194155266	0
194161814	0.125
194168363	0
194235047	0.375
194241635	0.5
194248223	0.5
194254811	0.5
194321377	0.5
194328004	0.375
194334632	0.125
194341259	0.25
194407707	0.5
194414373	0.5
194421039	0.25
194427705	0.125
194494036	0
194500741	0
194507447	0
194514152	0
194580365	0
194587109	0
194593853	0
194600597	0
194666693	0
194673476	0
194680259	0
194687042	0
194753022	0
194759844	0
194766665	0
194773487	0
194839349	0
194846210	0
194853070	0
194859931	0
194925677	0
194932576	0
194939475	0
194946374	0
195012004	0
195018942	0
195025879	0
195032817	0
195098331	0
195105307	0
195112284	0
195119260	0
195184658	0
195191673	0
195198687	0
195205702	0
195270985	0
195278038	0
195285091	0
195292144	0.25
195357311	0.5
195364402	0.375
195371494	0.25
195378585	0
195443637	0.875
195450766	0.875
195457896	0.75
195465025	0.375
195529964	0
195537131	0
195544298	0
195551465	0
195616290	0
195623495	0
195630700	0
195637905	0
195702616	0
195709859	0
195717101	0
195724344	0
195788943	0.875
195796223	1
195803503	0.375
195810783	0.125
195875269	0
195882587	0
195889904	0
195897222	0
195961595	0
195968950	0
195976305	0
195983660	0
196047922	0
196055314	0
196062705	0
196070097	0
196134248	0
196141677	0
196149106	0
196156535	0
196220575	0
196228041	0.125
196235506	0.125
196242972	0.25
196306902	0.625
196314404	0.25
196321906	0.25
196329408	0.125
196393229	0
196400768	0
196408306	0
196415845	0
196479557	0
196487132	0
196494706	0
196502281	0
196565884	0
196573495	0
196581105	0
196588716	0
196652212	0
196659859	0.125
196667505	0.25
196675152	0.625
196738540	0.75
196746222	0.5
196753905	0.125
196761587	0
196824869	0
196832587	0
196840304	0
196848022	0
196911198	0
196918951	0
196926704	0
196934457	0
196997527	0
197005315	0
197013103	0
197020891	0
197083857	0
197091680	0
197099503	0
197107326	0
197170187	0
197178045	0
197185902	0
197193760	0
197256517	0
197264409	0
197272302	0
197280194	0
197342848	0
197350774	0
197358701	0
197366627	0
197429180	0
197437140	0
197445101	0
197453061	0
197515512	0
197523506	0
197531500	0
197539494	0
197601845	0
197609873	0
197617900	0
197625928	0
197688178	0.625
197696239	0.75
197704300	1
197712361	1
197774512	1
197782606	1
197790700	1
197798794	0.125
197860846	0.5
197868973	0.5
197877100	1
197885227	1
197947181	0.375
197955341	0.375
197963500	1
197971660	1
198033517	0.25
198041709	0.125
198049900	0.125
198058092	0.5
198119854	0.125
198128078	0.125
198136301	0.625
198144525	0.875
198206191	0.25
198214447	0.375
198222702	1
198230958	1
198292529	0
198300816	0
198309103	0
198317390	0
198378868	0
198387186	0
198395505	0
198403823	0
198465207	0
198473556	0
198481906	0
198490255	0
198551548	0
198559928	0
198568308	0
198576688	0
198637889	0.375
198646299	0.75
198654710	0.625
198663120	0.5
198724231	0.625
198732672	0.5
198741112	0.125
198749553	0
198810574	1
198819044	1
198827515	0.75
198835985	0.375
198896918	0
198905418	0
198913917	0
198922417	0
198983262	0.5
198991791	0
199000321	0
199008850	0.375
199069608	0
199078166	0
199086724	0
199095282	0
199155955	0
199164542	0
199173128	0
199181715	0
199242302	0.125
199250917	0.25
199259532	0.875
199268147	1
199328651	0.625
199337294	0.125
199345936	0
199354579	0
199415000	1
199423671	0.625
199432341	0.125
199441012	0.125
199501351	0
199510049	0
199518746	0
199527444	0
199587703	0
199596427	0
199605152	0
199613876	0
199674055	0
199682806	0
199691558	0
199700309	0
199760409	0.875
199769186	0.875
199777964	0.625
199786741	0.875
199846764	0.875
199855567	0.625
199864371	0
199873174	0
199933120	0
199941949	0
199950777	0
199959606	0
200019477	0
200028331	0
200037184	0
200046038	0
200105836	0
200114714	0
200123593	0
200132471	0
200192195	0.125
200201098	0
200210000	0
200218903	0
200278556	0.125
200287482	0
200296409	0
200305335	0
200364917	0.375
200373867	0.125
200382817	0.25
200391767	0
200451280	0.5
200460253	0.375
200469226	0.375
200478199	0.25
200537644	0.875
200546640	1
200555635	1
200564631	1
200624010	1
200633028	1
200642045	1
200651063	1
200710376	0.625
200719416	0.5
200728455	0.625
200737495	0.625
200796744	0.875
200805805	0.875
200814866	1
200823927	1
200883113	1
200892195	1
200901277	1
200910359	1
200969484	1
200978586	1
200987688	1
200996790	1
201055855	0.875
201064977	0.5
201074100	1
201083222	1
201142228	0.5
201151370	0
201160511	0
201169653	0
201228602	0
201237763	0
201246923	0
201256084	0
201314977	0.625
201324156	0.375
201333336	0
201342515	0
201401354	0
201410551	0
201419749	0
201428946	0
201487732	0.625
201496947	0.75
201506161	0.875
201515376	1
201574111	1
201583343	1
201592574	1
201601806	1
201660492	1
201669740	1
201678988	1
201688236	1
201746873	1
201756137	1
201765402	1
201774666	1
201833256	1
201842536	1
201851815	1
201861095	1
201919641	1
201928935	1
201938230	1
201947524	1
202006026	0.375
202015335	0.25
202024644	0.125
202033953	0
202092413	0.5
202101736	1
202111058	1
202120381	1
202178801	1
202188137	1
202197473	1
202206809	1
202265190	1
202274539	1
202283887	1
202293236	1
202351581	1
202360942	1
202370302	1
202379663	1
202437973	1
202447345	1
202456718	1
202466090	1
202524366	1
202533749	1
202543133	1
202552516	1
202610760	0.625
202620154	0.375
202629547	0.25
202638941	0.125
202697156	0.5
202706559	0.25
202715963	0
202725366	0
202783552	0.125
202792965	0
202802378	0.125
202811791	0
202869950	0
202879371	0
202888793	0
202898214	0
202956349	0.375
202965778	0.5
202975208	0.125
202984637	0
203042749	0.375
203052186	0.25
203061623	0.25
203071060	0.125
203129151	0.625
203138595	0.5
203148038	0.25
203157482	0.125
203215553	0
203225003	0.125
203234453	0.25
203243903	0.25
203301957	0
203311412	0
203320868	0
203330323	0
203388362	0
203397822	0
203407282	0
203416742	0
203474767	0.5
203484232	0.25
203493696	0.375
203503161	0.75
203561174	0.375
203570642	0.5
203580111	0.5
203589579	0.625
203647582	0
203657053	0
203666525	0
203675996	0
203733991	0
203743465	0
203752938	0
203762412	0
203820401	0
203829877	0
203839352	0
203848828	0
203906811	0.25
203916288	0.375
203925765	0.375
203935242	0.25
203993223	0.625
204002700	0.375
204012178	0.125
204021655	0
204079636	0
204089113	0
204098591	0.125
204108068	0.5
204166049	0.625
204175526	0.625
204185002	0.625
204194479	0.75
204252464	0.125
204261939	0.375
204271415	0.625
204280890	0.875
204338879	1
204348352	1
204357826	1
204367299	1
204425295	0.25
204434766	0.25
204444237	0.375
204453708	0.375
204511712	1
204521180	0.5
204530647	0.25
204540115	0.125
204598130	0.25
204607594	0.125
204617057	0.125
204626521	0.75
204684548	1
204694007	1
204703467	0.875
204712926	0.75
204770967	0.25
204780421	0.5
204789876	0.625
204799330	0.75
204857387	1
204866836	1
204876284	1
204885733	1
204943808	0.75
204953250	0.875
204962693	0.5
204972135	0.125
205030229	0.75
205039664	0.75
205049100	1
205058535	1
205116651	0.75
205126079	0.75
205135507	0.875
205144935	0.5
205203073	1
205212493	0.5
205221913	0.375
205231333	0.25
205289496	0
205298907	0
205308319	0
205317730	0
205375919	0
205385321	0
205394723	0
205404125	0
205462343	0
205471735	0
205481128	0
205490520	0
205548768	0.125
205558150	0.25
205567531	0.375
205576913	0.25
205635193	0
205644564	0
205653934	0
205663305	0.125
205721618	0
205730977	0
205740336	0
205749695	0
205808044	0
205817391	0
205826737	0
205836084	0
205894470	0
205903804	0
205913138	0
205922472	0
205980897	0
205990218	0
205999538	0
206008859	0
206067323	0.25
206076630	0.25
206085938	0.375
206095245	0.5
206153751	1
206163044	0.875
206172336	0.5
206181629	0.5
206240178	0.75
206249456	0.375
206258733	0.125
206268011	0.125
206326606	0.75
206335868	0.875
206345131	1
206354393	1
206413034	1
206422280	1
206431527	1
206440773	1
206499462	1
206508692	1
206517922	1
206527152	1
206585890	1
206595103	1
206604317	1
206613530	1
206672319	1
206681515	1
206690710	1
206699906	1
206758748	1
206767926	1
206777103	1
206786281	1
206845176	0
