#s_date	seeing
23278200	0.868285
23278500	0.803666
23278800	0.679986
23279100	0.67729
23279400	0.70501
23279700	0.696409
23280000	0.649016
23280300	0.701783
23280600	0.770858
23280900	0.789837
23281200	0.715691
23281500	0.724723
23281800	0.670254
23282100	0.635827
23282400	0.567242
23282700	0.680999
23283000	0.847189
23283300	0.867755
23283600	0.893205
23283900	0.874905
23284200	0.988108
23284500	1.00036
23284800	1.30338
23285100	1.40264
23285400	1.46096
23285700	1.53086
23286000	1.54781
23286300	1.34398
23286600	1.33279
23286900	1.35494
23287200	1.52975
23287500	1.49507
23287800	1.48225
23288100	1.24589
23288400	1.31791
23288700	1.3165
23289000	1.16281
23289300	1.12053
23289600	1.22403
23289900	1.02218
23290200	1.00033
23290500	0.882344
23290800	0.918123
23291100	0.967439
23291400	1.01784
23291700	0.954441
23292000	1.08108
23292300	1.06143
23292600	0.951293
23292900	0.892633
23293200	1.06275
23293500	0.90916
23293800	0.880816
23294100	0.936406
23294400	0.971959
23294700	0.936294
23295000	1.02672
23295300	0.968939
23295600	1.11769
23295900	1.20542
23296200	1.06022
23296500	0.99439
23296800	1.096
23297100	1.06061
23297400	1.00156
23297700	0.832946
23298000	0.952227
23298300	0.984724
23298600	0.876491
23298900	0.922555
23299200	0.902362
23299500	0.786791
23299800	0.791205
23300100	0.825284
23300400	0.815274
23300700	0.706625
23301000	0.754615
23301300	0.67769
23301600	0.754757
23301900	0.831235
23302200	0.853813
23302500	0.773449
23302800	0.774573
23303100	0.745707
23303400	0.614529
23303700	0.589475
23304000	0.612228
23304300	0.604719
23304600	0.622451
23304900	0.553729
23305200	0.66523
23305500	0.60497
23305800	0.550643
23306100	0.557179
23306400	0.667864
23306700	0.675383
23307000	0.751053
23307300	0.816489
23307600	0.752893
23307900	0.665037
23308200	0.682388
23308500	0.547485
23308800	0.566347
23309100	0.605814
23309400	0.618398
23309700	0.671987
23310000	0.728885
23310300	0.73802
23310600	0.792522
23310900	0.848344
23311200	0.760676
23311500	0.750286
23311800	0.682429
23312100	0.604242
23312400	0.651493
23312700	0.619607
23313000	0.670899
23313300	0.676563
23313600	0.753179
23313900	0.845828
23314200	0.832311
23314500	0.904986
23314800	0.917939
23315100	0.997709
23315400	0.954015
23315700	0.912426
23316000	0.913377
23316300	0.937482
23316600	0.951875
23316900	0.952794
23317200	0.960651
23317500	0.900548
23317800	0.923909
23318100	0.911951
23318400	0.919577
23318700	0.980946
23319000	0.874968
23319300	0.968887
23319600	0.906689
23319900	0.93856
23320200	0.918798
23320500	0.986465
23320800	1.01125
23321100	1.03305
23321400	1.17823
23321700	1.20805
23322000	1.13111
23322300	0.973052
23322600	0.915653
23322900	0.800238
23323200	0.718702
23323500	0.766847
23323800	0.781196
23324100	0.827975
23324400	0.868405
23324700	0.865856
23325000	0.80413
23325300	0.779679
23325600	0.747391
23325900	0.737262
23326200	0.777821
23326500	0.778866
23326800	0.765132
23327100	0.683268
23327400	0.66111
23327700	0.591851
23328000	0.538647
23328300	0.565958
23328600	0.584041
23328900	0.62845
23329200	0.555262
23329500	0.595819
23329800	0.664891
23330100	0.699287
23330400	0.785289
23330700	0.763481
23331000	0.76223
23331300	0.828763
23331600	0.796617
23331900	0.820774
23332200	0.77396
23332500	0.767195
23332800	0.740913
23333100	0.685268
23333400	0.72342
23333700	0.806459
23334000	0.801121
23334300	0.801429
23334600	0.81432
23334900	0.772727
23335200	0.935426
23335500	0.846843
23335800	0.832644
23336100	0.934209
23336400	0.970214
23336700	0.910481
23337000	0.910203
23337300	0.914065
23337600	0.917835
23337900	0.861473
